,drugbank_id,category,uniprot_id,organism
738,DB00157,target,Q02928,Humans
739,DB00157,target,P10515,Humans
740,DB00157,target,P48728,Humans
741,DB00157,target,Q15800,Humans
742,DB00157,target,P09601,Humans
743,DB00157,target,P30519,Humans
744,DB00157,target,P05093,Humans
745,DB00157,target,P14679,Humans
746,DB00157,enzyme,P47989,Humans
747,DB00157,enzyme,Q06278,Humans
748,DB00157,enzyme,P28332,Humans
749,DB00157,enzyme,P14550,Humans
750,DB00157,enzyme,P07327,Humans
751,DB00157,enzyme,P00325,Humans
752,DB00157,enzyme,P08319,Humans
753,DB00157,enzyme,P11766,Humans
754,DB00157,enzyme,P40394,Humans
755,DB00158,target,P41439,Humans
756,DB00158,target,P14207,Humans
757,DB00158,target,P15328,Humans
758,DB00158,enzyme,Q92820,Humans
759,DB00158,enzyme,P42898,Humans
760,DB00158,enzyme,P00374,Humans
761,DB00158,transporter,Q96J66,Humans
762,DB00158,transporter,O15438,Humans
763,DB00158,transporter,Q4U2R8,Humans
764,DB00158,transporter,O15439,Humans
765,DB00158,transporter,Q9UNQ0,Humans
766,DB00158,transporter,Q96NT5,Humans
767,DB00158,transporter,Q9H2D1,Humans
768,DB00159,target,P35354,Humans
769,DB00159,target,P23219,Humans
770,DB00159,target,P37231,Humans
771,DB00159,target,Q03181,Humans
772,DB00159,target,O60427,Humans
773,DB00159,target,O60488,Humans
774,DB00159,target,O14842,Humans
775,DB00159,target,P32418,Humans
776,DB00159,target,Q8NER1,Humans
777,DB00159,target,Q07869,Humans
778,DB00159,carrier,O15540,Humans
779,DB00159,carrier,P02768,Humans
780,DB00161,target,P05166,Humans
781,DB00161,target,P54687,Humans
782,DB00161,target,P26640,Humans
783,DB00161,enzyme,P26640,Humans
784,DB00161,enzyme,P05166,Humans
785,DB00161,enzyme,P54687,Humans
786,DB00161,transporter,Q8TF71,Humans
787,DB00162,target,Q96NR8,Humans
788,DB00162,target,O75911,Humans
789,DB00162,target,P47895,Humans
790,DB00162,target,Q6NUM9,Humans
791,DB00162,target,Q8TC12,Humans
792,DB00162,target,Q9BTZ2,Humans
793,DB00162,target,Q9HBH5,Humans
794,DB00162,target,Q9NYR8,Humans
795,DB00162,target,O95237,Humans
796,DB00162,target,Q92781,Humans
797,DB00162,target,Q8NBN7,Humans
798,DB00162,target,O94788,Humans
799,DB00162,target,P00352,Humans
800,DB00162,target,P05090,Humans
801,DB00162,target,P41222,Humans
802,DB00162,enzyme,O43174,Humans
803,DB00162,carrier,P82980,Humans
804,DB00162,carrier,Q96R05,Humans
805,DB00162,carrier,P02753,Humans
806,DB00162,carrier,P50120,Humans
807,DB00162,carrier,P02768,Humans
808,DB00162,carrier,P12271,Humans
809,DB00162,carrier,P10745,Humans
810,DB00162,carrier,P09455,Humans
811,DB00162,transporter,Q9BX79,Humans
812,DB00163,target,O75469,Humans
813,DB00163,target,P05771,Humans
814,DB00163,target,P09917,Humans
815,DB00163,target,P17252,Humans
816,DB00163,target,P23743,Humans
817,DB00163,target,P62714,Humans
818,DB00163,target,P67775,Humans
819,DB00163,target,Q9UDX3,Humans
820,DB00163,target,Q9UDX4,Humans
821,DB00163,target,O76054,Humans
822,DB00163,enzyme,P09210,Humans
823,DB00163,enzyme,P09211,Humans
824,DB00163,enzyme,P78417,Humans
825,DB00163,enzyme,P21266,Humans
826,DB00163,enzyme,P48506,Humans
827,DB00163,enzyme,P15559,Humans
828,DB00163,enzyme,P09601,Humans
829,DB00163,enzyme,P00441,Humans
830,DB00163,enzyme,P08684,Humans
831,DB00163,carrier,P49638,Humans
832,DB00163,carrier,O76054,Humans
833,DB00163,carrier,Q9UDX4,Humans
834,DB00163,carrier,P55058,Humans
835,DB00163,transporter,Q8WTV0,Humans
836,DB00163,transporter,O95477,Humans
837,DB00163,transporter,Q9UHC9,Humans
838,DB00163,transporter,P45844,Humans
839,DB00165,target,O00764,Humans
840,DB00165,enzyme,P04798,Humans
841,DB00165,enzyme,O00764,Humans
842,DB00165,enzyme,Q96GD0,Humans
843,DB00165,enzyme,P05186,Humans
844,DB00165,carrier,P02768,Humans
845,DB00165,transporter,P05186,Humans
846,DB00166,target,Q9Y234,Humans
847,DB00166,target,O43766,Humans
848,DB00166,target,Q9Y289,Humans
849,DB00166,enzyme,P16435,Humans
850,DB00169,target,P11473,Humans
851,DB00169,enzyme,Q6VVX0,Humans
852,DB00169,enzyme,Q02318,Humans
853,DB00169,enzyme,P51589,Humans
854,DB00169,enzyme,P08684,Humans
855,DB00169,enzyme,P05108,Humans
856,DB00169,enzyme,P04798,Humans
857,DB00169,enzyme,P10632,Humans
858,DB00169,carrier,P02774,Humans
859,DB00170,target,P38435,Humans
860,DB00170,target,Q9BQB6,Humans
861,DB00170,target,Q8N0U8,Humans
862,DB00170,target,P00734,Humans
863,DB00170,target,P00740,Humans
864,DB00170,target,P04070,Humans
865,DB00170,target,P07225,Humans
866,DB00170,target,P16083,Humans
867,DB00170,target,P15559,Humans
868,DB00170,target,P02818,Humans
869,DB00170,enzyme,P47989,Humans
870,DB00170,enzyme,Q06278,Humans
871,DB00170,enzyme,P42898,Humans
872,DB00170,enzyme,P04798,Humans
873,DB00170,enzyme,P05177,Humans
874,DB00170,enzyme,P11509,Humans
875,DB00173,target,P07741,Humans
876,DB00173,target,P0AF12,Escherichia coli (strain K12)
877,DB00173,target,O00763,Humans
878,DB00173,target,P24666,Humans
879,DB00173,target,Q9BY49,Humans
880,DB00173,target,P17802,Escherichia coli (strain K12)
881,DB00173,target,Q8RLY5,Lactobacillus helveticus
882,DB00173,target,P78362,Humans
883,DB00173,target,Q5SL87,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
884,DB00173,target,Q13126,Humans
885,DB00173,target,Q05603,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
886,DB00173,enzyme,P22309,Humans
887,DB00174,target,Q15758,Humans
888,DB00174,target,Q7L266,Humans
889,DB00174,target,Q96I59,Humans
890,DB00174,target,P08243,Humans
891,DB00174,target,O43776,Humans
892,DB00174,transporter,Q8TF71,Humans
893,DB00175,target,P04035,Humans
894,DB00175,target,Q92769,Humans
895,DB00175,transporter,Q9Y6L6,Humans
896,DB00175,transporter,O94956,Humans
897,DB00175,transporter,P08183,Humans
898,DB00175,transporter,P46721,Humans
899,DB00175,transporter,Q4U2R8,Humans
900,DB00175,transporter,Q8TCC7,Humans
901,DB00175,transporter,Q92887,Humans
902,DB00175,transporter,Q9NSA0,Humans
903,DB00175,transporter,Q9UNQ0,Humans
904,DB00175,transporter,Q9Y694,Humans
905,DB00175,transporter,P53985,Humans
906,DB00175,transporter,O95342,Humans
907,DB00175,transporter,Q9NPD5,Humans
908,DB00176,target,P31645,Humans
909,DB00176,target,Q12809,Humans
910,DB00176,enzyme,P10635,Humans
911,DB00176,enzyme,P05177,Humans
912,DB00176,enzyme,P04798,Humans
913,DB00176,enzyme,P08684,Humans
914,DB00176,enzyme,P11712,Humans
915,DB00176,enzyme,P33261,Humans
916,DB00176,enzyme,P20813,Humans
917,DB00176,transporter,P08183,Humans
918,DB00176,transporter,O95342,Humans
919,DB00177,target,P30556,Humans
920,DB00177,enzyme,P11712,Humans
921,DB00177,transporter,Q9NPD5,Humans
922,DB00177,transporter,Q9Y6L6,Humans
923,DB00177,transporter,Q92887,Humans
924,DB00178,target,P12821,Humans
925,DB00178,target,P46663,Humans
926,DB00178,enzyme,P06276,Humans
927,DB00178,transporter,P46059,Humans
928,DB00178,transporter,Q16348,Humans
929,DB00179,target,P09917,Humans
930,DB00179,target,P04278,Humans
931,DB00179,enzyme,P09917,Humans
932,DB00180,target,P04150,Humans
933,DB00180,enzyme,P08684,Humans
934,DB00180,carrier,P08185,Humans
935,DB00181,target,Q9UBS5,Humans
936,DB00181,target,O75899,Humans
937,DB00182,target,Q05940,Humans
938,DB00182,target,Q01959,Humans
939,DB00182,target,Q16568,Humans
940,DB00182,target,Q96RJ0,Humans
941,DB00182,target,P23975,Humans
942,DB00182,target,P14416,Humans
943,DB00182,target,P27338,Humans
944,DB00182,target,P31645,Humans
945,DB00182,target,Q99870,Humans
946,DB00182,enzyme,P10635,Humans
947,DB00182,enzyme,P11509,Humans
948,DB00182,transporter,O75751,Humans
949,DB00182,transporter,O76082,Humans
950,DB00183,target,P32239,Humans
951,DB00183,enzyme,P06276,Humans
952,DB00184,target,P43681,Humans
953,DB00184,target,P36544,Humans
954,DB00184,target,P17787,Humans
955,DB00184,target,Q15822,Humans
956,DB00184,target,P32297,Humans
957,DB00184,target,P30532,Humans
958,DB00184,target,Q15825,Humans
959,DB00184,target,Q9UGM1,Humans
960,DB00184,target,Q9GZZ6,Humans
961,DB00184,target,Q05901,Humans
962,DB00184,target,P30926,Humans
963,DB00184,target,P11511,Humans
964,DB00184,target,P28329,Humans
965,DB00184,enzyme,P11509,Humans
966,DB00184,enzyme,P05181,Humans
967,DB00184,enzyme,Q16696,Humans
968,DB00184,enzyme,P20813,Humans
969,DB00184,enzyme,P04798,Humans
970,DB00184,enzyme,P05177,Humans
971,DB00184,enzyme,P33261,Humans
972,DB00184,enzyme,P10632,Humans
973,DB00184,enzyme,P11712,Humans
974,DB00184,enzyme,P10635,Humans
975,DB00184,enzyme,P08684,Humans
976,DB00184,enzyme,P21397,Humans
977,DB00184,enzyme,P27338,Humans
978,DB00184,transporter,O15244,Humans
979,DB00184,transporter,O15245,Humans
980,DB00184,transporter,O75751,Humans
981,DB00184,transporter,O76082,Humans
982,DB00184,transporter,Q9H015,Humans
983,DB00185,target,P20309,Humans
984,DB00185,target,P11229,Humans
985,DB00185,enzyme,P10635,Humans
986,DB00185,enzyme,P08684,Humans
987,DB00185,enzyme,Q01740,Humans
988,DB00186,enzyme,P54855,Humans
989,DB00186,enzyme,P08684,Humans
990,DB00187,target,P08588,Humans
991,DB00187,enzyme,P10635,Humans
992,DB00188,target,P28074,Humans
993,DB00188,target,P20618,Humans
994,DB00188,enzyme,P08684,Humans
995,DB00188,enzyme,P33261,Humans
996,DB00188,enzyme,P10635,Humans
997,DB00188,enzyme,P05177,Humans
998,DB00188,enzyme,P11712,Humans
999,DB00188,transporter,P08183,Humans
1000,DB00188,transporter,Q9NPD5,Humans
1001,DB00190,target,P20711,Humans
1002,DB00191,target,P23975,Humans
1003,DB00191,target,P31645,Humans
1004,DB00191,target,Q01959,Humans
1005,DB00191,target,P21397,Humans
1006,DB00191,target,P27338,Humans
1007,DB00191,target,P01303,Humans
1008,DB00191,enzyme,P08684,Humans
1009,DB00192,target,Q14524,Humans
1010,DB00193,target,P35372,Humans
1011,DB00193,target,P23975,Humans
1012,DB00193,target,P31645,Humans
1013,DB00193,target,P28335,Humans
1014,DB00193,target,P41145,Humans
1015,DB00193,target,P41143,Humans
1016,DB00193,target,Q693P7,Humans
1017,DB00193,target,P20309,Humans
1018,DB00193,target,P11229,Humans
1019,DB00193,target,P25103,Humans
1020,DB00193,target,Q99250,Humans
1021,DB00193,target,Q8NER1,Humans
1022,DB00193,target,P30542,Humans
1023,DB00193,enzyme,P10635,Humans
1024,DB00193,enzyme,P08684,Humans
1025,DB00193,enzyme,P20813,Humans
1026,DB00193,enzyme,P22309,Humans
1027,DB00194,target,P04293,HHV-1
1028,DB00194,target,P09250,
1029,DB00194,target,Q9QNF7,HHV-1
1030,DB00194,enzyme,P00813,Humans
1031,DB00195,target,P08588,Humans
1032,DB00195,target,P07550,Humans
1033,DB00195,enzyme,P05177,Humans
1034,DB00195,enzyme,P10635,Humans
1035,DB00196,target,P10613,Yeast
1036,DB00196,enzyme,P08684,Humans
1037,DB00196,enzyme,P11712,Humans
1038,DB00196,enzyme,P33261,Humans
1039,DB00196,enzyme,P20815,Humans
1040,DB00196,transporter,P08183,Humans
1041,DB00197,target,P37231,Humans
1042,DB00197,target,O60488,Humans
1043,DB00197,target,P05121,Humans
1044,DB00197,target,Q99808,Humans
1045,DB00197,target,P62508,Humans
1046,DB00197,target,P11474,Humans
1047,DB00197,target,Q03181,Humans
1048,DB00197,target,Q07869,Humans
1049,DB00197,target,P09211,Humans
1050,DB00197,enzyme,P08684,Humans
1051,DB00197,enzyme,P10632,Humans
1052,DB00197,enzyme,P22309,Humans
1053,DB00197,enzyme,P33261,Humans
1054,DB00197,enzyme,P11511,Humans
1055,DB00197,enzyme,P04798,Humans
1056,DB00197,enzyme,P20813,Humans
1057,DB00197,enzyme,P11712,Humans
1058,DB00197,enzyme,P20815,Humans
1059,DB00197,enzyme,P24462,Humans
1060,DB00197,enzyme,P35503,Humans
1061,DB00197,enzyme,P22310,Humans
1062,DB00197,enzyme,P19224,Humans
1063,DB00197,enzyme,Q9HAW7,Humans
1064,DB00197,enzyme,Q9HAW9,Humans
1065,DB00197,enzyme,O60656,Humans
1066,DB00197,enzyme,Q9HAW8,Humans
1067,DB00197,enzyme,P16662,Humans
1068,DB00197,enzyme,P54855,Humans
1069,DB00197,transporter,O95342,Humans
1070,DB00197,transporter,Q9Y6L6,Humans
1071,DB00198,target,P11485,Influenza A virus (strain A/Chile/1/1983 H1N1)
1072,DB00198,target,Q99519,Humans
1073,DB00198,target,Q9Y3R4,Humans
1074,DB00198,enzyme,P23141,Humans
1075,DB00198,transporter,O15439,Humans
1076,DB00198,transporter,P46059,Humans
1077,DB00198,transporter,Q8TCC7,Humans
1078,DB00199,target,O43193,Humans
1079,DB00199,target,Q12809,Humans
1080,DB00199,enzyme,P08684,Humans
1081,DB00199,enzyme,P24462,Humans
1082,DB00199,enzyme,P20815,Humans
1083,DB00199,transporter,Q9NPD5,Humans
1084,DB00199,transporter,O95342,Humans
1085,DB00199,transporter,P08183,Humans
1086,DB00199,transporter,Q9Y6L6,Humans
1087,DB00199,transporter,Q92887,Humans
1088,DB00199,transporter,P46721,Humans
1089,DB00200,target,Q99707,Humans
1090,DB00200,target,P22033,Humans
1091,DB00200,target,Q8IVH4,Humans
1092,DB00200,target,P20061,Humans
1093,DB00200,target,Q9BXJ7,Humans
1094,DB00200,target,O60494,Humans
1095,DB00200,target,Q9Y4U1,Humans
1096,DB00200,carrier,P20062,Humans
1097,DB00201,target,P30542,Humans
1098,DB00201,target,Q07343,Humans
1099,DB00201,target,P29274,Humans
1100,DB00201,target,P21817,Humans
1101,DB00201,target,P78527,Humans
1102,DB00201,target,O00329,Humans
1103,DB00201,target,P42336,Humans
1104,DB00201,target,P42338,Humans
1105,DB00201,target,Q13315,Humans
1106,DB00201,target,P29275,Humans
1107,DB00201,target,P0DMS8,Humans
1108,DB00201,enzyme,P05177,Humans
1109,DB00201,enzyme,P08684,Humans
1110,DB00201,enzyme,P05181,Humans
1111,DB00201,enzyme,P10632,Humans
1112,DB00201,enzyme,P11712,Humans
1113,DB00201,enzyme,P04798,Humans
1114,DB00201,enzyme,Q16678,Humans
1115,DB00201,enzyme,P10635,Humans
1116,DB00201,transporter,Q9UNQ0,Humans
1117,DB00202,target,Q9GZZ6,Humans
1118,DB00202,target,Q693P7,Humans
1119,DB00202,target,P11229,Humans
1120,DB00202,target,P08172,Humans
1121,DB00202,target,P20309,Humans
1122,DB00202,enzyme,P06276,Humans
1123,DB00203,target,O76074,Humans
1124,DB00203,target,P18545,Humans
1125,DB00203,target,Q13956,Humans
1126,DB00203,enzyme,P08684,Humans
1127,DB00203,enzyme,P20815,Humans
1128,DB00203,enzyme,P24462,Humans
1129,DB00203,enzyme,P11712,Humans
1130,DB00203,enzyme,P33261,Humans
1131,DB00203,enzyme,P10635,Humans
1132,DB00203,enzyme,P05181,Humans
1133,DB00203,transporter,O15439,Humans
1134,DB00203,transporter,O15440,Humans
1135,DB00203,transporter,Q5T3U5,Humans
1136,DB00203,transporter,Q9Y6L6,Humans
1137,DB00203,transporter,P08183,Humans
1138,DB00204,target,Q12809,Humans
1139,DB00204,target,O95069,Humans
1140,DB00204,target,Q14500,Humans
1141,DB00204,enzyme,P08684,Humans
1142,DB00204,transporter,O15244,Humans
1143,DB00205,target,P00374,Humans
1144,DB00205,target,P13922,Plasmodium falciparum (isolate K1 / Thailand)
1145,DB00205,target,P07686,Humans
1146,DB00205,enzyme,P10632,Humans
1147,DB00205,transporter,Q96FL8,Humans
1148,DB00205,transporter,Q86VL8,Humans
1149,DB00206,target,Q05940,Humans
1150,DB00206,target,P54219,Humans
1151,DB00206,target,O15392,Humans
1152,DB00206,enzyme,P20815,Humans
1153,DB00206,transporter,P08183,Humans
1154,DB00206,transporter,O15245,Humans
1155,DB00206,transporter,O95342,Humans
1156,DB00206,transporter,Q92887,Humans
1157,DB00206,transporter,O15244,Humans
1158,DB00206,transporter,Q9Y6L6,Humans
1159,DB00206,transporter,O94956,Humans
1160,DB00207,target,Q9UM07,Humans
1161,DB00207,enzyme,P08684,Humans
1162,DB00207,transporter,P08183,Humans
1163,DB00207,transporter,Q92887,Humans
1164,DB00208,target,Q9H244,Humans
1165,DB00208,enzyme,P33261,Humans
1166,DB00208,enzyme,P10635,Humans
1167,DB00208,enzyme,P05164,Humans
1168,DB00208,enzyme,P11712,Humans
1169,DB00208,enzyme,P10632,Humans
1170,DB00208,enzyme,P05177,Humans
1171,DB00208,enzyme,P20813,Humans
1172,DB00208,enzyme,P05181,Humans
1173,DB00209,target,P11229,Humans
1174,DB00209,target,P20309,Humans
1175,DB00209,enzyme,P10635,Humans
1176,DB00210,target,P10826,Humans
1177,DB00210,target,P13631,Humans
1178,DB00210,target,P28702,Humans
1179,DB00210,target,P48443,Humans
1180,DB00210,target,P19793,Humans
1181,DB00210,target,P05412,Humans
1182,DB00210,target,O60603,Humans
1183,DB00210,target,P10276,Humans
1184,DB00210,target,P17174,Humans
1185,DB00211,target,P35348,Humans
1186,DB00211,target,P35368,Humans
1187,DB00211,target,P25100,Humans
1188,DB00211,enzyme,P10635,Humans
1189,DB00211,transporter,P46059,Humans
1190,DB00213,target,P20648,Humans
1191,DB00213,target,O94760,Humans
1192,DB00213,enzyme,P33261,Humans
1193,DB00213,enzyme,P08684,Humans
1194,DB00213,transporter,P08183,Humans
1195,DB00213,transporter,Q9UNQ0,Humans
1196,DB00213,transporter,Q8TCC7,Humans
1197,DB00214,target,Q13621,Humans
1198,DB00214,target,P55011,Humans
1199,DB00214,enzyme,P10632,Humans
1200,DB00214,enzyme,P11712,Humans
1201,DB00214,carrier,P02768,Humans
1202,DB00214,transporter,Q9Y6L6,Humans
1203,DB00215,target,P31645,Humans
1204,DB00215,target,P35367,Humans
1205,DB00215,enzyme,P08684,Humans
1206,DB00215,enzyme,P33261,Humans
1207,DB00215,enzyme,P10635,Humans
1208,DB00215,enzyme,P05177,Humans
1209,DB00215,transporter,P08183,Humans
1210,DB00216,target,P28221,Humans
1211,DB00216,target,P28222,Humans
1212,DB00216,target,P30939,Humans
1213,DB00216,target,P08908,Humans
1214,DB00216,enzyme,P08684,Humans
1215,DB00216,enzyme,P10635,Humans
1216,DB00216,enzyme,P11712,Humans
1217,DB00216,enzyme,P33261,Humans
1218,DB00216,enzyme,P11509,Humans
1219,DB00216,enzyme,P23219,Humans
1220,DB00216,transporter,P08183,Humans
1221,DB00217,target,P48048,Humans
1222,DB00218,target,P43702,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
1223,DB00218,target,P43700,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
1224,DB00218,target,P11388,Humans
1225,DB00218,enzyme,P05177,Humans
1226,DB00219,target,P11229,Humans
1227,DB00220,target,O90777,Human Immunodeficiency Virus
1228,DB00220,enzyme,P08684,Humans
1229,DB00220,enzyme,P24462,Humans
1230,DB00220,enzyme,P20815,Humans
1231,DB00220,enzyme,P20813,Humans
1232,DB00220,enzyme,P33261,Humans
1233,DB00220,enzyme,P22309,Humans
1234,DB00220,enzyme,P11712,Humans
1235,DB00220,enzyme,P10635,Humans
1236,DB00220,carrier,P02768,Humans
1237,DB00220,transporter,P08183,Humans
1238,DB00220,transporter,O15245,Humans
1239,DB00220,transporter,P46721,Humans
1240,DB00220,transporter,Q9UNQ0,Humans
1241,DB00220,transporter,Q9Y6L6,Humans
1242,DB00220,transporter,Q9NPD5,Humans
1243,DB00220,transporter,O94956,Humans
1244,DB00220,transporter,O95342,Humans
1245,DB00221,target,P08588,Humans
1246,DB00221,target,P07550,Humans
1247,DB00222,target,Q14654,Humans
1248,DB00222,target,P48048,Humans
1249,DB00222,target,Q09428,Humans
1250,DB00222,enzyme,P11712,Humans
1251,DB00222,transporter,O95342,Humans
1252,DB00223,target,P04150,Humans
1253,DB00224,target,Q72874,Human immunodeficiency virus 1
1254,DB00224,enzyme,P08684,Humans
1255,DB00224,enzyme,P24462,Humans
1256,DB00224,enzyme,P20815,Humans
1257,DB00224,enzyme,P10635,Humans
1258,DB00224,enzyme,P22309,Humans
1259,DB00224,transporter,P08183,Humans
1260,DB00224,transporter,O15245,Humans
1261,DB00224,transporter,P33527,Humans
1262,DB00224,transporter,P46721,Humans
1263,DB00224,transporter,Q9Y6L6,Humans
1264,DB00224,transporter,Q92887,Humans
1265,DB00224,transporter,O94956,Humans
1266,DB00224,transporter,O95342,Humans
1267,DB00226,target,P23975,Humans
1268,DB00227,target,P04035,Humans
1269,DB00227,target,P20701,Humans
1270,DB00227,target,Q92769,Humans
1271,DB00227,enzyme,P08684,Humans
1272,DB00227,enzyme,Q15166,Humans
1273,DB00227,enzyme,P10632,Humans
1274,DB00227,enzyme,P22309,Humans
1275,DB00227,enzyme,P35503,Humans
1276,DB00227,enzyme,P16662,Humans
1277,DB00227,enzyme,P33261,Humans
1278,DB00227,carrier,P02768,Humans
1279,DB00227,transporter,P08183,Humans
1280,DB00227,transporter,P46721,Humans
1281,DB00227,transporter,Q9Y6L6,Humans
1282,DB00227,transporter,Q92887,Humans
1283,DB00227,transporter,O95342,Humans
1284,DB00227,transporter,O94956,Humans
1285,DB00227,transporter,Q9NPD5,Humans
1286,DB00228,target,P98194,Humans
1287,DB00228,target,O14983,Humans
1288,DB00228,target,P23415,Humans
1289,DB00228,enzyme,P05181,Humans
1290,DB00228,carrier,P02768,Humans
1291,DB00229,target,Q8XJ01,Clostridium perfringens (strain 13 / Type A)
1292,DB00229,transporter,Q4U2R8,Humans
1293,DB00229,transporter,Q8TCC7,Humans
1294,DB00230,target,P54289,Humans
1295,DB00230,transporter,P43005,Humans
1296,DB00230,transporter,Q01650,Humans
1297,DB00231,enzyme,P08684,Humans
1298,DB00231,enzyme,P20813,Humans
1299,DB00231,enzyme,P11712,Humans
1300,DB00233,target,P35354,Humans
1301,DB00233,target,O15111,Humans
1302,DB00233,target,P09917,Humans
1303,DB00233,target,Q9NZK7,Humans
1304,DB00233,enzyme,P05164,Humans
1305,DB00234,target,P23975,Humans
